,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,trialType,understand,uniqueid,viewTime
756,,33,,,,,,1915.224878,0,,962,,,0,,267,,success,3,,,,90,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
757,,4,,,,,,5884.68971,777,,0,,,0,,0,,gamble,4,,,,91,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
758,,6,,,,,,0,0,,0,,,0,,193,,success,6,,,,92,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
759,,4,,,,,,4109.649409,0,,828,,,0,,146,,success,4,,,,93,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
760,,6,,,,,,5994.518848,0,,914,,,0,,269,,success,6,,,,94,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
761,,23,,,,,,6012.747126,0,,872,,,0,,157,,success,3,,,,95,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
762,,22,,,,,,1983.711997,0,,1056,,,0,,236,,success,2,,,,96,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
763,,24,,,,,,2104.527509,0,,904,,,0,,458,,success,4,,,,97,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
764,,3,,,,,,3972.357323,0,,965,,,0,,307,,success,3,,,,98,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
765,,86,,,,,,1848.517332,0,,1058,,,0,,297,,success,6,,,,99,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
766,,23,,,,,,3912.382832,0,,844,,,0,,302,,success,3,,,,100,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
767,,5,,,,,,4010.026257,0,,896,,,0,,304,,success,5,,,,101,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
768,,25,,,,,,4001.196052,0,,944,,,0,,254,,success,5,,,,102,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
769,,23,,,,,,4068.061044,0,,857,,,0,,229,,success,3,,,,103,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
770,,21,,,,,,6166.501677,0,,814,,,0,,199,,success,1,,,,104,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
771,,2,,,,,,2030.688188,0,,1099,,,0,,274,,success,2,,,,105,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
772,,22,,,,,,2091.305491,0,,962,,,0,,278,,success,2,,,,106,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
773,,35,,,,,,3959.585525,0,,915,,,0,,350,,success,5,,,,107,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
774,,1,,,,,,0,0,,0,,,0,,321,,success,1,,,,108,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
775,,34,,,,,,3981.25071,0,,895,,,0,,270,,success,4,,,,109,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
776,,21,,,,,,6024.17307,0,,812,,,0,,151,,success,1,,,,110,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
777,,6,,,,,,1951.645421,0,,786,,,0,,169,,success,6,,,,111,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
778,,2,,,,,,0,0,,0,,,0,,195,,success,2,,,,112,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
779,,36,,,,,,6089.272706,0,,838,,,0,,166,,success,6,,,,113,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
780,,4,,,,,,0,0,,0,,,0,,275,,success,4,,,,114,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
781,,1,,,,,,5885.445681,0,,712,,,0,,178,,success,1,,,,115,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
782,,3,,,,,,6020.528874,0,,825,,,0,,101,,success,3,,,,116,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
783,,32,,,,,,1878.761246,0,,957,,,0,,121,,success,2,,,,117,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
784,,26,,,,,,4185.551764,0,,884,,,0,,391,,success,6,,,,118,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
785,,6,,,,,,5970.479842,0,,839,,,0,,234,,success,6,,,,119,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
786,,3,,,,,,0,0,,0,,,0,,229,,success,3,,,,120,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
787,,1,,,,,,4119.345222,871,,0,,,0,,0,,gamble,1,,,,121,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
788,,26,,,,,,2041.308439,0,,0,,,0,,0,,earlyFail,6,,,,122,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
789,,34,,,,,,6110.710409,0,,923,,,0,,204,,success,4,,,,123,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
790,,26,,,,,,3999.914609,0,,1066,,,0,,147,,success,6,,,,124,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
791,,5,,,,,,4001.074537,0,,938,,,0,,254,,success,5,,,,125,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
792,,24,,,,,,1920.876539,0,,1037,,,0,,360,,success,4,,,,126,gambleRight,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
793,,1,,,,,,2091.186771,0,,884,,,0,,277,,success,1,,,,127,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
794,,24,,,,,,4089.44469,0,,796,,,0,,229,,success,4,,,,128,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
795,,23,,,,,,1925.347181,0,,913,,,0,,304,,success,3,,,,129,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
796,,33,,,,,,3861.040482,970,,0,,,0,,0,,gamble,3,,,,130,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
797,,4,,,,,,4064.763784,0,,887,,,0,,147,,success,4,,,,131,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
798,,33,,,,,1594386,3985.044783,0,,968,,,0,,238,,success,3,,,,132,gambleLeft,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
799,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
800,0,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
801,,,,,,6,,,,,,,,,,,,,,,,,,,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
802,,,,,4,,,,,,,,,,,,,,,,,,,,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
803,,,,,,,,,,,,,,,7,,,,,,,,,,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
804,,,,4,,,,,,,,,,,,,,,,,,,,,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
805,,,,,,,,,,2,,,,,,,,,,,,,,,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
806,,,,,,,,,,,,,6,,,,,,,,,,,,,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
807,,,,,,,,,,,,,,,,,,,,,,,,,9,A18E16UFE351U6:3C8HJ7UOP7UL87SQQJL6YD38BIIMZQ,
808,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
809,,,NextPage,,,,,,,,,0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,2071
810,,,NextPage,,,,,,,,,1,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,20038
811,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,60774
812,,,FinishInstructions,,,,,,,,,3,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,73237
813,,6,,,,,,4101.222325,0,,1501,,,0,,0,,failOutcome,6,,,,1,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
814,,32,,,,,,1956.309715,0,,1389,,,0,,392,,success,2,,,,2,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
815,,3,,,,,,2046.523384,829,,0,,,0,,0,,gamble,3,,,,3,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
816,,6,,,,,,5977.021884,0,,0,,,0,,0,,earlyFail,6,,,,4,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
817,,6,,,,,,0,0,,0,,,0,,0,,failOutcome,6,,,,5,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
818,,3,,,,,,5958.820311,837,,0,,,0,,0,,gamble,3,,,,6,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
819,,2,,,,,,5840.585048,0,,850,,,0,,0,,failOutcome,2,,,,7,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
820,,26,,,,,,1873.940779,1037,,0,,,0,,0,,gamble,6,,,,8,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
821,,75,,,,,,6033.45218,849,,0,,,0,,0,,gamble,5,,,,9,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
822,,24,,,,,,6017.870826,812,,0,,,0,,0,,gamble,4,,,,10,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
823,,6,,,,,,2120.716782,955,,0,,,0,,0,,gamble,6,,,,11,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
824,,31,,,,,,5938.035388,0,,835,,,0,,725,,success,1,,,,12,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
825,,25,,,,,,6075.328796,0,,905,,,0,,673,,success,5,,,,13,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
826,,33,,,,,,5945.818182,1043,,0,,,0,,0,,gamble,3,,,,14,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
827,,2,,,,,,0,0,,0,,,0,,694,,success,2,,,,15,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
828,,4,,,,,,6094.849861,836,,0,,,0,,0,,gamble,4,,,,16,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
829,,23,,,,,,1783.566123,1638,,0,,,0,,0,,gamble,3,,,,17,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
830,,22,,,,,,6008.552917,0,,0,,,0,,0,,fail,2,,,,18,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
831,,36,,,,,,5984.711062,0,,0,,,0,,0,,fail,6,,,,19,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
832,,25,,,,,,2007.787276,0,,1020,,,0,,636,,success,5,,,,20,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
833,,21,,,,,,1990.042205,1419,,0,,,0,,0,,gamble,1,,,,21,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
834,,22,,,,,,5953.27194,0,,124,,,0,,0,,failOutcome,2,,,,22,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
835,,3,,,,,,3927.740799,0,,0,,,0,,0,,fail,3,,,,23,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
836,,33,,,,,,1941.927093,0,,0,,,0,,0,,fail,3,,,,24,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
837,,31,,,,,,3997.870506,1016,,0,,,0,,0,,gamble,1,,,,25,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
838,,2,,,,,,1978.014796,947,,0,,,0,,0,,gamble,2,,,,26,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
839,,1,,,,,,0,0,,0,,,0,,770,,success,1,,,,27,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
840,,26,,,,,,1987.83325,0,,792,,,0,,467,,success,6,,,,28,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
841,,21,,,,,,3985.686458,769,,0,,,0,,0,,gamble,1,,,,29,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
842,,35,,,,,,2055.419035,0,,1333,,,0,,614,,success,5,,,,30,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
843,,3,,,,,,0,0,,0,,,0,,0,,failOutcome,3,,,,31,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
844,,75,,,,,,2032.483136,1171,,0,,,0,,0,,gamble,5,,,,32,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
845,,25,,,,,,3972.037759,1024,,0,,,0,,0,,gamble,5,,,,33,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
846,,23,,,,,,4020.926755,0,,1151,,,0,,413,,success,3,,,,34,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
847,,1,,,,,,2081.446102,0,,1450,,,0,,360,,success,1,,,,35,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
848,,36,,,,,,2013.745074,1094,,0,,,0,,0,,gamble,6,,,,36,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
849,,3,,,,,,0,0,,0,,,0,,0,,failOutcome,3,,,,37,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
850,,1,,,,,,2111.682964,957,,0,,,0,,0,,gamble,1,,,,38,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
851,,23,,,,,,1930.657861,825,,0,,,0,,0,,gamble,3,,,,39,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
852,,36,,,,,,4007.282315,0,,1100,,,0,,737,,success,6,,,,40,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
853,,35,,,,,,1972.136054,0,,1093,,,0,,577,,success,5,,,,41,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
854,,35,,,,,,4048.776605,0,,939,,,0,,422,,success,5,,,,42,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
855,,1,,,,,,6101.598831,0,,931,,,0,,487,,success,1,,,,43,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
856,,25,,,,,,4073.008566,0,,1194,,,0,,361,,success,5,,,,44,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
857,,31,,,,,,1774.924688,0,,0,,,0,,0,,fail,1,,,,45,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
858,,5,,,,,,0,0,,0,,,0,,0,,failOutcome,5,,,,46,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
859,,1,,,,,,4111.256668,0,,890,,,0,,504,,success,1,,,,47,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
860,,32,,,,,,5989.525149,0,,699,,,0,,532,,success,2,,,,48,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
861,,22,,,,,,4014.249909,976,,0,,,0,,0,,gamble,2,,,,49,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
862,,26,,,,,,5877.505638,799,,0,,,0,,0,,gamble,6,,,,50,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
863,,3,,,,,,3877.085561,887,,0,,,0,,0,,gamble,3,,,,51,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
864,,34,,,,,,2040.966459,0,,977,,,0,,418,,success,4,,,,52,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
865,,34,,,,,,5976.82602,0,,883,,,0,,413,,success,4,,,,53,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
866,,34,,,,,,2077.721751,0,,797,,,0,,362,,success,4,,,,54,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
867,,23,,,,,,6060.756004,0,,912,,,0,,435,,success,3,,,,55,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
868,,86,,,,,,5973.33528,979,,0,,,0,,0,,gamble,6,,,,56,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
869,,5,,,,,,6011.065078,0,,730,,,0,,392,,success,5,,,,57,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
870,,2,,,,,,3974.767874,0,,1003,,,0,,281,,success,2,,,,58,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
871,,4,,,,,,2046.235017,0,,1044,,,0,,400,,success,4,,,,59,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
872,,31,,,,,,2042.30439,882,,0,,,0,,0,,gamble,1,,,,60,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
873,,32,,,,,,3923.597127,986,,0,,,0,,0,,gamble,2,,,,61,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
874,,36,,,,,,1954.242082,0,,1152,,,0,,391,,success,6,,,,62,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
875,,4,,,,,,0,0,,0,,,0,,756,,success,4,,,,63,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
876,,25,,,,,,6090.086089,0,,752,,,0,,757,,success,5,,,,64,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
877,,5,,,,,,1998.168074,0,,1027,,,0,,445,,success,5,,,,65,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
878,,26,,,,,,3861.302809,0,,959,,,0,,491,,success,6,,,,66,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
879,,33,,,,,,4046.696286,942,,0,,,0,,0,,gamble,3,,,,67,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
880,,4,,,,,,0,0,,0,,,0,,490,,success,4,,,,68,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
881,,5,,,,,,0,0,,0,,,0,,593,,success,5,,,,69,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
882,,25,,,,,,1951.809677,0,,0,,,0,,0,,earlyFail,5,,,,70,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
883,,24,,,,,,1877.696211,0,,1278,,,0,,506,,success,4,,,,71,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
884,,23,,,,,,3713.651699,985,,0,,,0,,0,,gamble,3,,,,72,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
885,,21,,,,,,3997.682529,0,,1534,,,0,,417,,success,1,,,,73,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
886,,5,,,,,,4119.762403,0,,883,,,0,,407,,success,5,,,,74,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
887,,32,,,,,,1887.887782,1348,,0,,,0,,0,,gamble,2,,,,75,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
888,,86,,,,,,2097.269083,0,,1129,,,0,,673,,success,6,,,,76,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
889,,24,,,,,,1991.346409,0,,0,,,0,,0,,fail,4,,,,77,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
890,,26,,,,,,3914.100141,1352,,0,,,0,,0,,gamble,6,,,,78,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
891,,24,,,,,,3924.399386,0,,1038,,,0,,690,,success,4,,,,79,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
892,,1,,,,,,0,0,,0,,,0,,541,,success,1,,,,80,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
893,,24,,,,,,6039.785195,750,,0,,,0,,0,,gamble,4,,,,81,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
894,,6,,,,,,0,0,,0,,,0,,706,,success,6,,,,82,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
895,,21,,,,,,1955.388807,0,,1353,,,0,,600,,success,1,,,,83,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
896,,35,,,,,,6060.586638,0,,1269,,,0,,411,,success,5,,,,84,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
897,,31,,,,,,6036.834955,1016,,0,,,0,,0,,gamble,1,,,,85,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
898,,32,,,,,,6138.601447,0,,0,,,0,,0,,fail,2,,,,86,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
899,,21,,,,,,6125.828067,0,,995,,,0,,462,,success,1,,,,87,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
900,,75,,,,,,4045.701982,0,,1254,,,0,,253,,success,5,,,,88,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
901,,4,,,,,,2190.002882,0,,1199,,,0,,436,,success,4,,,,89,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
902,,6,,,,,,0,0,,0,,,0,,674,,success,6,,,,90,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
903,,5,,,,,,0,0,,0,,,0,,682,,success,5,,,,91,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
904,,3,,,,,,1980.912347,0,,1296,,,0,,587,,success,3,,,,92,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
905,,2,,,,,,6028.214946,0,,1231,,,0,,428,,success,2,,,,93,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
906,,1,,,,,,3988.543581,0,,1422,,,0,,341,,success,1,,,,94,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
907,,3,,,,,,5933.651313,0,,1245,,,0,,123,,success,3,,,,95,gambleRight,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
908,,2,,,,,,4117.528246,0,,1392,,,0,,277,,success,2,,,,96,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
909,,34,,,,,,6090.814534,0,,1264,,,0,,629,,success,4,,,,97,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
910,,36,,,,,,3974.473007,0,,1325,,,0,,425,,success,6,,,,98,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
911,,23,,,,,,5955.214417,0,,1152,,,0,,335,,success,3,,,,99,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
912,,6,,,,,,1983.160578,0,,1059,,,0,,486,,success,6,,,,100,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
913,,6,,,,,,5992.386646,0,,1019,,,0,,400,,success,6,,,,101,gambleLeft,,A1TARNH07A75CG:30LSNF239UV96DZNGXE0J9MK90ZI2Y,
