,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,trialType,understand,uniqueid,viewTime
12,,,,,5,,,,,,,,,,,,,,,,,,,,,debugUQUQVW:debugPG2R6I,
13,,,,,,,,,,,,,,,5,,,,,,,,,,,debugUQUQVW:debugPG2R6I,
14,,,,4,,,,,,,,,,,,,,,,,,,,,,debugUQUQVW:debugPG2R6I,
15,,,,,,,,,,4,,,,,,,,,,,,,,,,debugUQUQVW:debugPG2R6I,
16,,,,,,,,,,,,,5,,,,,,,,,,,,,debugUQUQVW:debugPG2R6I,
17,,,,,,,,,,,,,,,,,,,,,,,,,5,debugUQUQVW:debugPG2R6I,
18,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-4.html', u'instructions/instruct-ready.html']",,,,debug9CIDY6:debugNEYNF7,
19,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,debug9CIDY6:debugNEYNF7,947.0
20,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,debug9CIDY6:debugNEYNF7,1045.0
21,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,debug9CIDY6:debugNEYNF7,12998.0
22,,,NextPage,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-4.html,,,,,debug9CIDY6:debugNEYNF7,1063.0
23,,,FinishInstructions,,,,,,,,,4.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,debug9CIDY6:debugNEYNF7,775.0
24,,24.0,,,,,,0.0,0.0,,0.0,,,0.0,,257.0,,success,4,,,,1.0,gambleLeft,,debug9CIDY6:debugNEYNF7,
25,,2.0,,,,,,928.0348647675419,1291.0,,0.0,,,0.0,,0.0,,gamble,2,,,,2.0,gambleRight,,debug9CIDY6:debugNEYNF7,
26,,35.0,,,,,,0.0,0.0,,0.0,,,0.0,,242.0,,success,5,,,,3.0,gambleRight,,debug9CIDY6:debugNEYNF7,
27,,32.0,,,,,,652.0808226791919,1198.0,,0.0,,,0.0,,0.0,,gamble,2,,,,4.0,gambleRight,,debug9CIDY6:debugNEYNF7,
28,,9.0,,,,,,1127.2777417166085,887.0,,0.0,,,0.0,,0.0,,gamble,9,,,,5.0,gambleLeft,,debug9CIDY6:debugNEYNF7,
29,,32.0,,,,,,0.0,0.0,,0.0,,,0.0,,207.0,,success,2,,,,6.0,gambleLeft,,debug9CIDY6:debugNEYNF7,
30,,24.0,,,,,,3335.2949108422445,820.0,,0.0,,,0.0,,0.0,,gamble,4,,,,7.0,gambleRight,,debug9CIDY6:debugNEYNF7,
31,,22.0,,,,,,2785.2336765923296,0.0,,892.0,,,0.0,,115.0,,success,2,,,,8.0,gambleRight,,debug9CIDY6:debugNEYNF7,
32,,21.0,,,,,,0.0,0.0,,0.0,,,0.0,,134.0,,success,1,,,,9.0,gambleRight,,debug9CIDY6:debugNEYNF7,
33,,29.0,,,,,,3181.260375102661,0.0,,1140.0,,,0.0,,212.0,,success,9,,,,10.0,gambleLeft,,debug9CIDY6:debugNEYNF7,
34,,38.0,,,,,,771.3377265338097,1372.0,,0.0,,,0.0,,0.0,,gamble,8,,,,11.0,gambleLeft,,debug9CIDY6:debugNEYNF7,
35,,31.0,,,,,,2146.0566469243067,838.0,,0.0,,,0.0,,0.0,,gamble,1,,,,12.0,gambleRight,,debug9CIDY6:debugNEYNF7,
36,,38.0,,,,,,2707.7531796518465,814.0,,0.0,,,0.0,,0.0,,gamble,8,,,,13.0,gambleLeft,,debug9CIDY6:debugNEYNF7,
37,,5.0,,,,,,3460.2815718066413,786.0,,0.0,,,0.0,,0.0,,gamble,5,,,,14.0,gambleRight,,debug9CIDY6:debugNEYNF7,
38,,5.0,,,,,,2782.015276364816,1280.0,,0.0,,,0.0,,0.0,,gamble,5,,,,15.0,gambleRight,,debug9CIDY6:debugNEYNF7,
39,,32.0,,,,,,1203.8864580320069,1148.0,,0.0,,,0.0,,0.0,,gamble,2,,,,16.0,gambleRight,,debug9CIDY6:debugNEYNF7,
40,,34.0,,,,,,1714.5003271468497,1154.0,,0.0,,,0.0,,0.0,,gamble,4,,,,17.0,gambleLeft,,debug9CIDY6:debugNEYNF7,
41,,28.0,,,,,,1197.3893846839096,0.0,,1033.0,,,0.0,,98.0,,success,8,,,,18.0,gambleLeft,,debug9CIDY6:debugNEYNF7,
42,,39.0,,,,,,2175.2569212944773,1346.0,,0.0,,,0.0,,0.0,,gamble,9,,,,19.0,gambleRight,,debug9CIDY6:debugNEYNF7,
43,,4.0,,,,,,3272.2051682760657,1279.0,,0.0,,,0.0,,0.0,,gamble,4,,,,20.0,gambleRight,,debug9CIDY6:debugNEYNF7,
44,,29.0,,,,,,3240.3523575026575,0.0,,1343.0,,,0.0,,135.0,,success,9,,,,21.0,gambleLeft,,debug9CIDY6:debugNEYNF7,
45,,25.0,,,,,,2366.8976594957735,0.0,,1022.0,,,0.0,,188.0,,success,5,,,,22.0,gambleRight,,debug9CIDY6:debugNEYNF7,
46,,8.0,,,,,,1705.6214978285984,0.0,,0.0,,,0.0,,0.0,,fail,8,,,,23.0,gambleRight,,debug9CIDY6:debugNEYNF7,
47,,32.0,,,,,,1153.9322907234903,1018.0,,0.0,,,0.0,,0.0,,gamble,2,,,,24.0,gambleRight,,debug9CIDY6:debugNEYNF7,
48,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,291.0,,success,1,,,,25.0,gambleRight,,debug9CIDY6:debugNEYNF7,
49,,2.0,,,,,,1979.0427091530764,0.0,,0.0,,,0.0,,0.0,,fail,2,,,,26.0,gambleRight,,debug9CIDY6:debugNEYNF7,
50,,1.0,,,,,,1978.242722594623,0.0,,1352.0,,,0.0,,142.0,,success,1,,,,27.0,gambleRight,,debug9CIDY6:debugNEYNF7,
51,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,,debug9CIDY6:debugNEYNF7,
52,0.0,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,,debug9CIDY6:debugNEYNF7,
53,,,,,,7,,,,,,,,,,,,,,,,,,,,debug9CIDY6:debugNEYNF7,
54,,,,,2,,,,,,,,,,,,,,,,,,,,,debug9CIDY6:debugNEYNF7,
55,,,,,,,,,,,,,,,5,,,,,,,,,,,debug9CIDY6:debugNEYNF7,
56,,,,3,,,,,,,,,,,,,,,,,,,,,,debug9CIDY6:debugNEYNF7,
57,,,,,,,,,,4,,,,,,,,,,,,,,,,debug9CIDY6:debugNEYNF7,
58,,,,,,,,,,,,,5,,,,,,,,,,,,,debug9CIDY6:debugNEYNF7,
59,,,,,,,,,,,,,,,,,,,,,,,,,5,debug9CIDY6:debugNEYNF7,
60,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-4.html', u'instructions/instruct-ready.html']",,,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
61,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,27481.0
62,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,38828.0
63,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,76454.0
64,,,NextPage,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-4.html,,,,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,40695.0
65,,,FinishInstructions,,,,,,,,,4.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,106686.0
66,,28.0,,,,,,946.5972416708137,0.0,,1033.0,,,0.0,,425.0,,success,8,,,,1.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
67,,24.0,,,,,,1340.0757602293388,0.0,,959.0,,,0.0,,456.0,,success,4,,,,2.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
68,,1.0,,,,,,868.990528033365,0.0,,1078.0,,,0.0,,415.0,,success,1,,,,3.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
69,,29.0,,,,,,0.0,0.0,,0.0,,,0.0,,451.0,,success,9,,,,4.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
70,,2.0,,,,,,735.3794114133984,0.0,,1098.0,,,0.0,,538.0,,success,2,,,,5.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
71,,5.0,,,,,,3101.295533998525,0.0,,1069.0,,,0.0,,592.0,,success,5,,,,6.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
72,,28.0,,,,,,1756.729964475228,0.0,,959.0,,,0.0,,435.0,,success,8,,,,7.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
73,,4.0,,,,,,3471.753150891961,0.0,,1020.0,,,0.0,,484.0,,success,4,,,,8.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
74,,24.0,,,,,,1120.897205194366,0.0,,1355.0,,,0.0,,564.0,,success,4,,,,9.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
75,,32.0,,,,,,1180.9732266034525,1278.0,,0.0,,,0.0,,0.0,,gamble,2,,,,10.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
76,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,failOutcome,4,,,,11.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
77,,21.0,,,,,,3219.8271675427936,0.0,,1128.0,,,0.0,,654.0,,success,1,,,,12.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
78,,39.0,,,,,,0.0,0.0,,0.0,,,0.0,,353.0,,success,9,,,,13.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
79,,86.0,,,,,,2291.490231541958,0.0,,1124.0,,,0.0,,274.0,,success,6,,,,14.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
80,,39.0,,,,,,3220.0964211948285,0.0,,1350.0,,,0.0,,391.0,,success,9,,,,15.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
81,,34.0,,,,,,2775.5368149642895,916.0,,0.0,,,0.0,,0.0,,gamble,4,,,,16.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
82,,75.0,,,,,,2657.4873982280965,1211.0,,0.0,,,0.0,,0.0,,gamble,5,,,,17.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
83,,9.0,,,,,,833.8768714784972,0.0,,1225.0,,,0.0,,327.0,,success,9,,,,18.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
84,,32.0,,,,,,3378.43386088763,0.0,,1032.0,,,0.0,,649.0,,success,2,,,,19.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
85,,25.0,,,,,,3256.527062601967,0.0,,1087.0,,,0.0,,323.0,,success,5,,,,20.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
86,,24.0,,,,,,0.0,0.0,,0.0,,,0.0,,386.0,,success,4,,,,21.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
87,,21.0,,,,,,0.0,0.0,,0.0,,,0.0,,367.0,,success,1,,,,22.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
88,,39.0,,,,,,2407.3233948636534,0.0,,930.0,,,0.0,,189.0,,success,9,,,,23.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
89,,21.0,,,,,,0.0,0.0,,0.0,,,0.0,,322.0,,success,1,,,,24.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
90,,35.0,,,,,,2735.3207969492037,0.0,,874.0,,,0.0,,367.0,,success,5,,,,25.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
91,,38.0,,,,,,1641.104016351179,0.0,,833.0,,,0.0,,350.0,,success,8,,,,26.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
92,,2.0,,,,,,2323.4838332108898,0.0,,949.0,,,0.0,,665.0,,success,2,,,,27.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
93,,8.0,,,,,,0.0,0.0,,0.0,,,0.0,,355.0,,success,8,,,,28.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
94,,25.0,,,,,,1919.2231259825965,0.0,,1083.0,,,0.0,,279.0,,success,5,,,,29.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
95,,31.0,,,,,,0.0,0.0,,0.0,,,0.0,,256.0,,success,1,,,,30.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
96,,5.0,,,,,,2281.061610740699,0.0,,818.0,,,0.0,,546.0,,success,5,,,,31.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
97,,5.0,,,,,,2942.567003740973,0.0,,1053.0,,,0.0,,467.0,,success,5,,,,32.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
98,,39.0,,,,,,661.1051592502832,0.0,,1028.0,,,0.0,,519.0,,success,9,,,,33.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
99,,8.0,,,,,,2428.936269337517,0.0,,957.0,,,0.0,,694.0,,success,8,,,,34.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
100,,32.0,,,,,,936.1546208925608,0.0,,866.0,,,0.0,,732.0,,success,2,,,,35.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
101,,8.0,,,,,,3299.296359417245,0.0,,981.0,,,0.0,,313.0,,success,8,,,,36.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
102,,4.0,,,,,,2469.781164455492,0.0,,1157.0,,,0.0,,497.0,,success,4,,,,37.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
103,,25.0,,,,,,1419.8843862374918,0.0,,958.0,,,0.0,,296.0,,success,5,,,,38.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
104,,5.0,,,,,,3150.9087560627186,0.0,,1067.0,,,0.0,,330.0,,success,5,,,,39.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
105,,1.0,,,,,,2331.7835712653123,0.0,,1072.0,,,0.0,,454.0,,success,1,,,,40.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
106,,9.0,,,,,,1254.932243642087,0.0,,947.0,,,0.0,,536.0,,success,9,,,,41.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
107,,86.0,,,,,,1316.6917086522203,0.0,,966.0,,,0.0,,359.0,,success,6,,,,42.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
108,,29.0,,,,,,2098.553898553649,0.0,,1352.0,,,0.0,,217.0,,success,9,,,,43.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
109,,31.0,,,,,,3214.3212188494444,0.0,,922.0,,,0.0,,391.0,,success,1,,,,44.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
110,,21.0,,,,,,2562.4876890414607,0.0,,1129.0,,,0.0,,432.0,,success,1,,,,45.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
111,,8.0,,,,,,3221.9816745367334,0.0,,934.0,,,0.0,,367.0,,success,8,,,,46.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
112,,29.0,,,,,,2862.956545990128,0.0,,923.0,,,0.0,,574.0,,success,9,,,,47.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
113,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,498.0,,success,2,,,,48.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
114,,31.0,,,,,,2703.242136202495,0.0,,939.0,,,0.0,,583.0,,success,1,,,,49.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
115,,9.0,,,,,,0.0,0.0,,0.0,,,0.0,,403.0,,success,9,,,,50.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
116,,21.0,,,,,,3176.7685512171065,0.0,,994.0,,,0.0,,353.0,,success,1,,,,51.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
117,,39.0,,,,,,0.0,0.0,,0.0,,,0.0,,721.0,,success,9,,,,52.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
118,,34.0,,,,,,2284.5080505877854,0.0,,894.0,,,0.0,,280.0,,success,4,,,,53.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
119,,75.0,,,,,,896.0886434382813,1082.0,,0.0,,,0.0,,0.0,,gamble,5,,,,54.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
120,,31.0,,,,,,1573.4092793503878,0.0,,902.0,,,0.0,,411.0,,success,1,,,,55.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
121,,35.0,,,,,,0.0,0.0,,0.0,,,0.0,,409.0,,success,5,,,,56.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
122,,28.0,,,,,,2068.415096692853,0.0,,934.0,,,0.0,,515.0,,success,8,,,,57.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
123,,24.0,,,,,,2436.010903780767,0.0,,870.0,,,0.0,,511.0,,success,4,,,,58.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
124,,25.0,,,,,,0.0,0.0,,0.0,,,0.0,,657.0,,success,5,,,,59.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
125,,28.0,,,,,,0.0,0.0,,0.0,,,0.0,,529.0,,success,8,,,,60.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
126,,2.0,,,,,,2878.7008525147407,0.0,,859.0,,,0.0,,392.0,,success,2,,,,61.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
127,,4.0,,,,,,1113.7126696998916,0.0,,866.0,,,0.0,,420.0,,success,4,,,,62.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
128,,28.0,,,,,,1698.2707556433477,0.0,,808.0,,,0.0,,414.0,,success,8,,,,63.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
129,,2.0,,,,,,3215.286526192654,0.0,,985.0,,,0.0,,392.0,,success,2,,,,64.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
130,,35.0,,,,,,0.0,0.0,,0.0,,,0.0,,386.0,,success,5,,,,65.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
131,,22.0,,,,,,1604.4873416471296,0.0,,1029.0,,,0.0,,377.0,,success,2,,,,66.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
132,,8.0,,,,,,0.0,0.0,,0.0,,,0.0,,561.0,,success,8,,,,67.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
133,,86.0,,,,,,2748.473830693208,0.0,,923.0,,,0.0,,378.0,,success,6,,,,68.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
134,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,451.0,,success,1,,,,69.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
135,,8.0,,,,,,1503.9340814988072,858.0,,0.0,,,0.0,,0.0,,gamble,8,,,,70.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
136,,35.0,,,,,,1880.8083772085513,0.0,,928.0,,,0.0,,398.0,,success,5,,,,71.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
137,,24.0,,,,,,1076.2996285691352,0.0,,838.0,,,0.0,,589.0,,success,4,,,,72.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
138,,29.0,,,,,,1798.0301742687166,0.0,,932.0,,,0.0,,642.0,,success,9,,,,73.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
139,,9.0,,,,,,0.0,0.0,,0.0,,,0.0,,547.0,,success,9,,,,74.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
140,,22.0,,,,,,0.0,0.0,,0.0,,,0.0,,388.0,,success,2,,,,75.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
141,,38.0,,,,,,595.4934009602715,0.0,,1095.0,,,0.0,,375.0,,success,8,,,,76.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
142,,2.0,,,,,,3344.099300167905,0.0,,1065.0,,,0.0,,439.0,,success,2,,,,77.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
143,,25.0,,,,,,1708.2473432103561,0.0,,909.0,,,0.0,,485.0,,success,5,,,,78.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
144,,8.0,,,,,,1944.969011746351,0.0,,1393.0,,,0.0,,420.0,,success,8,,,,79.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
145,,22.0,,,,,,2511.561886127908,0.0,,747.0,,,0.0,,521.0,,success,2,,,,80.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
146,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,325.0,,success,4,,,,81.0,gambleLeft,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
147,,31.0,,,,,,3066.7731024529903,0.0,,765.0,,,0.0,,506.0,,success,1,,,,82.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
148,,31.0,,,,,,2338.3453851287595,0.0,,775.0,,,0.0,,424.0,,success,1,,,,83.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
149,,28.0,,,,,,0.0,0.0,,0.0,,,0.0,,338.0,,success,8,,,,84.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
150,,24.0,,,,,,2194.97914401107,0.0,,791.0,,,0.0,,389.0,,success,4,,,,85.0,gambleRight,,A26TY8FHMJ183C:3TXWC2NHNZQ90BNI6INTXY0LSV29SM,
